id,code,commonName,className,order,scientificName
2353,MKBU,McKay's Bunting,AVES,Passeriformes,Plectrophenax hyperboreus
2358,OCWR,Ochraceous Wren,AVES,Passeriformes,Troglodytes ochraceus
2359,ORGR,Oriental Greenfinch,AVES,Passeriformes,Chloris sinica
2360,PAFL,Panama Flycatcher,AVES,Passeriformes,Myiarchus panamensis
2364,PRSP,Puerto Rican Spindalis,AVES,Passeriformes,Spindalis portoricensis
2368,RCSP,Rufous-crowned Sparrow,AVES,Passeriformes,Aimophila ruficeps
2370,RLTY,Rough-legged Tyrannulet,AVES,Passeriformes,Phyllomyias burmeisteri
2379,SFFI,Sooty-faced Finch,AVES,Passeriformes,Arremon crassirostris
2333,EATO,Eastern Towhee,AVES,Passeriformes,Pipilo erythrophthalmus
2387,TAWA,Tacarcuna Warbler,AVES,Passeriformes,Basileuterus tacarcunae
2388,TCTA,Tawny-crested Tanager,AVES,Passeriformes,Tachyphonus delatrii
2389,TRMU,Tricolored Munia,AVES,Passeriformes,Lonchura malacca
1773,RUFP,Rufous Piha,AVES,Passeriformes,Lipaugus unirufus
2392,WBTH,White-breasted Thrasher,AVES,Passeriformes,Ramphocinclus brachyurus
913,UNRE,Unidentified Redpoll,AVES,Passeriformes,Acanthis 
356,AKIA,Akiapolaau,AVES,Passeriformes,Hemignathus wilsoni
2397,HAAM,Hawaii Amakihi,AVES,Passeriformes,Chlorodrepanis virens
2435,MOWA,Mourning Warbler,AVES,Passeriformes,Geothlypis philadelphia
2436,NAWA,Nashville Warbler,AVES,Passeriformes,Leiothylpis ruficapilla
2402,OBFL,Ochre-bellied Flycatcher,AVES,Passeriformes,Mionectes oleagineus
2405,SBTR,Streak-breasted Treehunter,AVES,Passeriformes,Thripadectes rufobrunneus
2415,WTFL,White-throated Flycatcher,AVES,Passeriformes,Empidonax albigularis
2441,WTSP,White-throated Sparrow,AVES,Passeriformes,Zonotrichia albicollis
2434,YHBL,Yellow-headed Blackbird,AVES,Passeriformes,Xanthocephalus xanthocephalus
2287,ABFL,Asian Brown Flycatcher,AVES,Passeriformes,Muscicapa dauurica
404,ACFL,Acadian Flycatcher,AVES,Passeriformes,Empidonax virescens
133,BAOR,Baltimore Oriole,AVES,Passeriformes,Icterus galbula
787,BRCR,Brown Creeper,AVES,Passeriformes,Certhia americana
746,AMCR,American Crow,AVES,Passeriformes,Corvus brachyrhynchos
2274,AMDI,American Dipper,AVES,Passeriformes,Cinclus mexicanus
856,AMRE,American Redstart,AVES,Passeriformes,Setophaga ruticilla
2188,AUWA,Audubons's Warbler,AVES,Passeriformes,Setophaga coronata audubondi
2440,LCSP,LeConte's Sparrow,AVES,Passeriformes,Ammospiza leconteii
2438,TEWA,Tennessee Warbler,AVES,Passeriformes,Leiothlypis peregrina
409,BAAN,Barred Antshrike,AVES,Passeriformes,Thamnophilus doliatus
413,BABU,Barbados Bullfinch,AVES,Passeriformes,Loxigilla barbadensis
414,BABW,Band-backed Wren,AVES,Passeriformes,Campylorhynchus zonatus
871,BAIS,Baird's Sparrow,AVES,Passeriformes,Centronyx bairdii
2294,BAWB,Black-and-white Becard,AVES,Passeriformes,Pachyramphus albogriseus
445,BBEW,Black-bellied Wren,AVES,Passeriformes,Pheugopedius fasciatoventris
2297,BCFL,Brown-crested Flycatcher,AVES,Passeriformes,Myiarchus tyrannulus
487,BCHJ,Black-chested Jay,AVES,Passeriformes,Cyanocorax affinis
2298,BCSI,Black-capped Siskin,AVES,Passeriformes,Spinus atriceps
545,BHNU,Brown-headed Nuthatch,AVES,Passeriformes,Sitta pusilla
549,BHTA,Bay-headed Tanager,AVES,Passeriformes,Tangara gyrola
558,BLAN,Black Antshrike,AVES,Passeriformes,Thamnophilus nigriceps
120,BOBO,Bobolink,AVES,Passeriformes,Dolichonyx oryzivorus
2196,BPLT,Black-crowned Palm-Tanager,AVES,Passeriformes,Phaenicophilus palmarum
590,BPYE,Black-polled Yellowthroat,AVES,Passeriformes,Geothlypis speciosa
600,BRMA,Bronze Mannikin,AVES,Passeriformes,Spermestes cucullata
1621,PEPT,Pale-eyed Pygmy-Tyrant,AVES,Passeriformes,Lophotriccus pilaris
1062,CUSO,Cuban Solitaire,AVES,Passeriformes,Myadestes elisabeth
2433,BRWA,Brewster's Warbler,AVES,Passeriformes,Vermivora chrysoptera x cyanoptera
721,CHSW,Chimney Swift,AVES,Apodiformes,Chaetura pelagica
185,BSSP,Belding's Savannah Sparrow,AVES,Passeriformes,Passerculus sandwichensis beldingi
272,BTBW,Black-throated Blue Warbler,AVES,Passeriformes,Setophaga caerulescens
164,BTNW,Black-throated Green Warbler,AVES,Passeriformes,Setophaga virens
688,BTST,Black-throated Shrike-Tanager,AVES,Passeriformes,Lanio aurantius
2307,CAEL,Caribbean Elaenia,AVES,Passeriformes,Elaenia martinica
657,CAGN,California Gnatcatcher,AVES,Passeriformes,Polioptila californica
662,CAKW,Canebrake Wren,AVES,Passeriformes,Cantorchilus zeledoni
671,CATA,Carmiol's Tanager,AVES,Passeriformes,Chlorothraupis carmioli
173,CBCC,Carolina x Black-capped Chicakdee Hybrid,AVES,Passeriformes,Poecile carolinensis x atricapillus
679,CBTA,Crimson-backed Tanager,AVES,Passeriformes,Ramphocelus dimidiatus
682,CCBR,Chestnut-capped Brushfinch,AVES,Passeriformes,Arremon brunneinucha
684,CCHA,Common Chaffinch,AVES,Passeriformes,Fringilla coelebs
1025,CCLO,Chestnut-collared Longspur,AVES,Passeriformes,Calcarius ornatus
1312,CHMY,Common Hill Myna,AVES,Passeriformes,Gracula religiosa
982,CIWA,Citrine Wagtail,AVES,Passeriformes,Motacilla citreola
1450,LOTM,Long-tailed Manakin,AVES,Passeriformes,Chiroxiphia linearis
2313,CLWR,Clarion Wren,AVES,Passeriformes,Troglodytes tanneri
1006,COMW,Common Waxbill,AVES,Passeriformes,Estrilda astrild
1020,COTO,Collared Towhee,AVES,Passeriformes,Pipilo ocai
1078,COZT,Cozumel Thrasher,AVES,Passeriformes,Toxostoma guttatum
1039,CROR,Crested Oropendola,AVES,Passeriformes,Psarocolius decumanus
1044,CRTH,Crissal Thrasher,AVES,Passeriformes,Toxostoma crissale
1526,NIWR,Nightingale Wren,AVES,Passeriformes,Microcerculus philomela
2318,CSFL,Crowned Slaty Flycatcher,AVES,Passeriformes,Empidonomus aurantioatrocristatus
1047,CSSV,Chestnut-sided Shrike-Vireo,AVES,Passeriformes,Vireolanius melitophrys
1057,CUMA,Cuban Martin,AVES,Passeriformes,Progne cryptoleuca
110,MAWA,Magnolia Warbler,AVES,Passeriformes,Setophaga magnolia
1489,MECH,Mexican Chickadee,AVES,Passeriformes,Poecile sclateri
1500,MILL,Millerbird,AVES,Passeriformes,Acrocephalus familiaris
818,MOCH,Mountain Chickadee,AVES,Passeriformes,Poecile gambeli
1506,MOEL,Mountain Elaenia,AVES,Passeriformes,Elaenia frantzii
1516,MUFL,Mugimaki Flycatcher,AVES,Passeriformes,Ficedula mugimaki
2356,NIGR,Nicaraguan Grackle,AVES,Passeriformes,Quiscalus nicaraguensis
111,NOWA,Northern Waterthrush,AVES,Passeriformes,Parkesia noveboracensis
1537,NRBI,Northern Red Bishop,AVES,Passeriformes,Euplectes franciscanus
1556,OBSP,Orange-billed Sparrow,AVES,Passeriformes,Arremon aurantiirostris
648,CABW,Cabanis's Wren,AVES,Passeriformes,Cantorchilus modestus
649,CACH,Carolina Chickadee,AVES,Passeriformes,Poecile carolinensis
1565,OCOR,Orange-crowned Oriole,AVES,Passeriformes,Icterus auricapillus
1586,ORWA,Oriente Warbler,AVES,Passeriformes,Teretistris fornsi
1596,PALB,Pallas's Bunting,AVES,Passeriformes,Emberiza pallasi
1544,OANU,Oahu Nukupuu,AVES,Passeriformes,Hemignathus lucidus
2237,RBAN,Rufous-breasted Antthrush,AVES,Passeriformes,Formicarius rufipectus
187,EWCS,Eastern White-crowned Sparrow,AVES,Passeriformes,Zonotrichia leucophrys leucophrys
1776,RUNT,Russet Nightingale-Thrush,AVES,Passeriformes,Catharus occidentalis
1789,RWTA,Rufous-winged Tanager,AVES,Passeriformes,Tangara lavinia
1849,SHCO,Shiny Cowbird,AVES,Passeriformes,Molothrus bonariensis
2037,TSBL,Tawny-shouldered Blackbird,AVES,Passeriformes,Agelaius humeralis
417,BAFF,Barred Forest-Falcon,AVES,Falconiformes,Micrastur ruficollis
1552,OBFA,Orange-breasted Falcon,AVES,Falconiformes,Falco deiroleucus
376,APFA,Aplomado Falcon,AVES,Falconiformes,Falco femoralis
927,AMKE,American Kestrel,AVES,Falconiformes,Falco sparverius
1281,GUCA,Guadalupe Caracara,AVES,Falconiformes,Caracara lutosa
1804,SBFF,Slaty-backed Forest-Falcon,AVES,Falconiformes,Micrastur mirandollei
2234,PEFA,Peregrine Falcon,AVES,Falconiformes,Falco peregrinus
2034,TAWQ,Tacarcuna Wood-Quail,AVES,Galliformes,Odontophorus dialeucos
1032,CRBO,Crested Bobwhite,AVES,Galliformes,Colinus cristatus
1036,CRGU,Crested Guan,AVES,Galliformes,Penelope purpurascens
1100,ERFR,Erckel's Francolin,AVES,Galliformes,Francolinus erckelii
1715,REJU,Red Junglefowl,AVES,Galliformes,Gallus gallus
669,CAQU,California Quail,AVES,Galliformes,Callipepla californica
240,UHFI,Unidentified Haemorhous Finch,AVES,Passeriformes,Haemorhous 
1229,GRAF,Gray Francolin,AVES,Galliformes,Francolinus pondicerianus
1202,GHEC,Gray-headed Chachalaca,AVES,Galliformes,Ortalis cinereiceps
1252,GRPC,Greater Prairie-Chicken,AVES,Galliformes,Tympanuchus cupido
1285,GUSG,Gunnison Sage-Grouse,AVES,Galliformes,Centrocercus minimus
1323,HOGU,Horned Guan,AVES,Galliformes,Oreophasis derbianus
1844,SFAN,Spiny-faced Antshrike,AVES,Passeriformes,Xenornis setifrons
817,EUST,European Starling,AVES,Passeriformes,Sturnus vulgaris
1968,TACH,Tacarcuna Chlorospingus,AVES,Passeriformes,Chlorospingus tacarcunae
2249,TATA,Tacarcuna Tapaculo,AVES,Passeriformes,Scytalopus panamensis
396,YBSE,Yellow-bellied Seedeater,AVES,Passeriformes,Sporophila nigricollis
2023,YUWR,Yucatan Wren,AVES,Passeriformes,Campylorhynchus yucatanicus
137,CARW,Carolina Wren,AVES,Passeriformes,Thryothorus ludovicianus
236,UELP,Unidentified Elepaio,AVES,Passeriformes,Chasiempis 
237,UGBT,Unidentified Gray-cheeked / Bicknell's Thrush,AVES,Passeriformes,Catharus minimus / bicknelli
1628,PIBU,Pine Bunting,AVES,Passeriformes,Emberiza leucocephalos
1980,TBKI,Thick-billed Kingbird,AVES,Passeriformes,Tyrannus crassirostris
2366,RBSC,Red-billed Scythebill,AVES,Passeriformes,Campylorhamphus trochilirostris
1634,OLWO,Olivaceous Woodcreeper,AVES,Passeriformes,Sittasomus griseicapillus
249,UNWX,Unidentified Waxwing,AVES,Passeriformes,Bombycilla 
233,UCSW,Unidentified Cave/Cliff Swallow,AVES,Passeriformes,Petrochelidon fulva / pyrrhonota
234,UCTH,Unidentified Catharus Thrush,AVES,Passeriformes,Catharus 
232,UCRS,Unidentified Crossbill,AVES,Passeriformes,Loxia 
622,BTFL,Black-tailed Flycatcher,AVES,Passeriformes,Myiobius atricaudus
2001,TRBL,Tricolored Blackbird,AVES,Passeriformes,Agelaius tricolor
1541,OAEL,Oahu Elepaio,AVES,Passeriformes,Chasiempis ibidis
1570,OCYE,Olive-crowned Yellowthroat,AVES,Passeriformes,Geothlypis semiflava
1592,PABU,Painted Bunting,AVES,Passeriformes,Passerina ciris
666,CANW,Canyon Wren,AVES,Passeriformes,Catherpes mexicanus
231,UCOW,Unidentified Cowbird,AVES,Passeriformes,Molothrus 
1053,CUBU,Cuban Bullfinch,AVES,Passeriformes,Melopyrrha nigra
1636,PIWT,Pied Water-Tyrant,AVES,Passeriformes,Fluvicola pica
2293,BAMO,Bahama Mockingbird,AVES,Passeriformes,Mimus gundlachii
864,WEKI,Western Kingbird,AVES,Passeriformes,Tyrannus verticalis
1116,EUSK,Eurasian Skylark,AVES,Passeriformes,Alauda arvensis
121,BOWA,Bohemian Waxwing,AVES,Passeriformes,Bombycilla garrulus
126,HOLA,Horned Lark,AVES,Passeriformes,Eremophila alpestris
134,BITH,Bicknell's Thrush,AVES,Passeriformes,Catharus bicknelli
138,CAWA,Canada Warbler,AVES,Passeriformes,Cardellina canadensis
141,BAWA,Bachman's Warbler,AVES,Passeriformes,Vermivora bachmanii
1375,KAOO,Kauai Oo,AVES,Passeriformes,Moho braccatus
135,BLBW,Blackburnian Warbler,AVES,Passeriformes,Setophaga fusca
136,BWWA,Blue-winged Warbler,AVES,Passeriformes,Vermivora cyanoptera
161,ROWR,Rock Wren,AVES,Passeriformes,Salpinctes obsoletus
150,HAFL,Hammond's Flycatcher,AVES,Passeriformes,Empidonax hammondii
239,UHDF,Unidentified Hammond's / Dusky Flycatcher,AVES,Passeriformes,Empidonax hammondii / oberholseri
1026,CHMU,Chestnut Munia,AVES,Passeriformes,Lonchura atricapilla
989,COCF,Cocos Flycatcher,AVES,Passeriformes,Nesotriccus ridgwayi
858,MAWR,Marsh Wren,AVES,Passeriformes,Cistothorus palustris
165,SPTO,Spotted Towhee,AVES,Passeriformes,Pipilo maculatus
157,NOWH,Northern Wheatear,AVES,Passeriformes,Oenanthe oenanthe
1451,LOWA,Louisiana Waterthrush,AVES,Passeriformes,Parkesia motacilla
4571,SNGO,Snow Goose,AVES,Anseriformes,Anser caerulescens
1141,FOTH,Forest Thrush,AVES,Passeriformes,Turdus lherminieri
1194,FSSP,Five-striped Sparrow,AVES,Passeriformes,Amphisizopsis quinquestriata
1146,FTHW,Flame-throated Warbler,AVES,Passeriformes,Oreothlypis gutturalis
1151,FVEU,Fulvous-vented Euphonia,AVES,Passeriformes,Euphonia fulvicrissa
2208,GAGT,Gray-and-gold Tanager,AVES,Passeriformes,Tangara palmeri
1729,RHTA,Red-headed Tanager,AVES,Passeriformes,Piranga erythrocephala
1734,RIWR,Riverside Wren,AVES,Passeriformes,Cantorchilus semibadius
1805,ROOK,Rook,AVES,Passeriformes,Corvus frugilegus
2157,WTGF,Wedge-tailed Grass-Finch,AVES,Passeriformes,Emberizoides herbicola
2168,WWBE,White-winged Becard,AVES,Passeriformes,Pachyramphus polychopterus
714,WWCR,White-winged Crossbill,AVES,Passeriformes,Loxia leucoptera
2173,WWWA,White-winged Warbler,AVES,Passeriformes,Xenoligea montana
1359,JAPE,Jamaican Pewee,AVES,Passeriformes,Contopus pallidus
2417,YBCO,Yellow-billed Cotinga,AVES,Passeriformes,Carpodectes antoniae
117,YBFL,Yellow-bellied Flycatcher,AVES,Passeriformes,Empidonax flaviventris
389,YBIC,Yellow-billed Cacique,AVES,Passeriformes,Amblycercus holosericeus
710,PISI,Pine Siskin,AVES,Passeriformes,Spinus pinus
450,YCEU,Yellow-crowned Euphonia,AVES,Passeriformes,Euphonia luteicapilla
457,YEJU,Yellow-eyed Junco,AVES,Passeriformes,Junco phaeonotus
461,YFCA,Yellow-fronted Canary,AVES,Passeriformes,Crithagra mozambica
574,YMFL,Yellow-margined Flycatcher,AVES,Passeriformes,Tolmomyias assimilis
839,NHOW,Northern Hawk Owl,AVES,Strigiformes,Surnia ulula
1305,HCRO,Hawaiian Crow,AVES,Passeriformes,Corvus hawaiiensis
2420,YSBL,Yellow-shouldered Blackbird,AVES,Passeriformes,Agelaius xanthomus
119,WETA,Western Tanager,AVES,Passeriformes,Piranga ludoviciana
567,YHOB,Yellow-hooded Blackbird,AVES,Passeriformes,Chrysomus icterocephalus
2357,OAAL,Oahu Alauahio,AVES,Passeriformes,Paroreomyza maculata
4626,4626,Aquatic Warbler,AVES,Passeriformes,Acrocephalus paludicola
584,BLSE,Blue Seedeater,AVES,Passeriformes,Amaurospiza concolor
1679,RBBL,Red-breasted Blackbird,AVES,Passeriformes,Leistes militaris
2134,BNUM,Bare-necked Umbrellabird,AVES,Passeriformes,Cephalopterus glabricollis
2367,RBSW,Rufous-breasted Wren,AVES,Passeriformes,Pheugopedius rutilus
358,AKOH,Akohekohe,AVES,Passeriformes,Palmeria dolei
4735,4735,Eurasian Wren (Fair Isle),AVES,Passeriformes,Troglodytes troglodytes fridariensis
1872,SLSP,Slaty Spinetail,AVES,Passeriformes,Synallaxis brachyura
1873,SLVI,Slaty Vireo,AVES,Passeriformes,Vireo brevipennis
2002,TRGN,Tropical Gnatcatcher,AVES,Passeriformes,Polioptila plumbea
2004,TRJA,Transvolcanic Jay,AVES,Passeriformes,Aphelocoma ultramarina
166,PSFL,Pacific-slope Flycatcher,AVES,Passeriformes,Empidonax difficilis
2008,TRPA,Tropical Parula,AVES,Passeriformes,Setophaga pitiayumi
1974,WVEU,White-vented Euphonia,AVES,Passeriformes,Euphonia minuta
2013,YTEU,Yellow-throated Euphonia,AVES,Passeriformes,Euphonia hirundinacea
2014,YTFI,Yellow-thighed Brushfinch,AVES,Passeriformes,Pselliophorus tibialis
2017,YTWA,Yellow-throated Warbler,AVES,Passeriformes,Setophaga dominica
2019,YUJA,Yucatan Jay,AVES,Passeriformes,Cyanocorax yucatanicus
1712,REBU,Reed Bunting,AVES,Passeriformes,Emberiza schoeniclus
4657,RBFL,Red-breasted Flycatcher,AVES,Passeriformes,Ficedula parva
1924,SSAL,Streaked Saltator,AVES,Passeriformes,Saltator striatipectus
2052,VAFL,Variegated Flycatcher,AVES,Passeriformes,Empidonomus varius
2114,WOWA,Wood Warbler,AVES,Passeriformes,Phylloscopus sibilatrix
2164,WTMJ,White-throated Magpie-Jay,AVES,Passeriformes,Calocitta formosa
2179,ABTO,Abert's Towhee,AVES,Passeriformes,Melozone aberti
611,BRUW,Black-rumped Waxbill,AVES,Passeriformes,Estrilda troglodytes
1086,EACT,Eastern Chat-Tanager,AVES,Passeriformes,Calyptophilus frugivorus
1640,PLEW,Pallas's Leaf Warbler,AVES,Passeriformes,Phylloscopus proregulus
1234,GRBU,Gray Bunting,AVES,Passeriformes,Emberiza variabilis
148,GRCA,Gray Catbird,AVES,Passeriformes,Dumetella carolinensis
1332,HUVI,Hutton's Vireo,AVES,Passeriformes,Vireo huttoni
632,YOFL,Yellow-olive Flycatcher,AVES,Passeriformes,Tolmomyias sulphurescens
125,GCRF,Gray-crowned Rosy-Finch,AVES,Passeriformes,Leucosticte tephrocotis
2093,WHTH,White's Thrush,AVES,Passeriformes,Zoothera aurea
2137,BTGR,Boat-tailed Grackle,AVES,Passeriformes,Quiscalus major
2141,BTJA,Black-throated Jay,AVES,Passeriformes,Cyanolyca pumilo
362,ALYE,Altamira Yellowthroat,AVES,Passeriformes,Geothlypis flavovelata
579,BLOR,Black Oropendola,AVES,Passeriformes,Psarocolius guatimozinus
1233,GCAF,Gray-capped Flycatcher,AVES,Passeriformes,Myiozetetes granadensis
2328,GCRS,Golden-crowned Spadebill,AVES,Passeriformes,Platyrinchus coronatus
280,GCSP,Golden-crowned Sparrow,AVES,Passeriformes,Zonotrichia atricapilla
279,CHSP,Chipping Sparrow,AVES,Passeriformes,Spizella passerina
1718,RESI,Red Siskin,AVES,Passeriformes,Spinus cucullatus
811,VGSW,Violet-green Swallow,AVES,Passeriformes,Tachycineta thalassina
4778,TMHU,Tres Marias Hummingbird,AVES,Apodiformes,Cynanthus lawrencei
2071,WAVA,Waved Albatross,AVES,Procellariiformes,Phoebastria irrorata
1111,EUJA,Eurasian Jackdaw,AVES,Passeriformes,Corvus monedula
1314,HESP,Henslow's Sparrow,AVES,Passeriformes,Centronyx henslowii
1568,OCTH,Ocellated Thrasher,AVES,Passeriformes,Toxostoma ocellatum
1364,JAVI,Jamaican Vireo,AVES,Passeriformes,Vireo modestus
152,KEWA,Kentucky Warbler,AVES,Passeriformes,Geothlypis formosa
1388,KOGR,Kona Grosbeak,AVES,Passeriformes,Chloridops kona
2012,YTCH,Yellow-throated Chlorospingus,AVES,Passeriformes,Chlorospingus flavigularis
4693,4693,White-crowned Wheatear,AVES,Passeriformes,Oenanthe leucopyga
4685,RTRT,Rufous-tailed Rock-Thrush,AVES,Passeriformes,Monticola saxatilis
375,APAP,Apapane,AVES,Passeriformes,Himatione sanguinea
1644,PLVI,Plumbeous Vireo,AVES,Passeriformes,Vireo plumbeus
2640,HETH,Hermit Thrush,AVES,Passeriformes,Catharus guttatus
2782,AMPI,American Pipit,AVES,Passeriformes,Anthus rubescens
527,BFAG,Black-faced Grosbeak,AVES,Passeriformes,Caryothraustes poliogaster
529,BFAN,Black-faced Antthrush,AVES,Passeriformes,Formicarius analis
531,BFFG,Buff-fronted Foliage-gleaner,AVES,Passeriformes,Philydor rufum
532,BFGR,Black-faced Grassquit,AVES,Passeriformes,Tiaris bicolor
534,BFSO,Black-faced Solitaire,AVES,Passeriformes,Myadestes melanops
536,BGRA,Blue-black Grassquit,AVES,Passeriformes,Volatinia jacarina
537,BGRO,Blue-black Grosbeak,AVES,Passeriformes,Cyanocompsa cyanoides
538,BGTA,Blue-gray Tanager,AVES,Passeriformes,Thraupis episcopus
540,BHEA,Black-headed Antthrush,AVES,Passeriformes,Formicarius nigricapillus
552,BIAN,Bicolored Antbird,AVES,Passeriformes,Gymnopithys bicolor
554,BIOO,Bishop's Oo,AVES,Passeriformes,Moho bishopi
2051,VABU,Varied Bunting,AVES,Passeriformes,Passerina versicolor
2107,WNCR,White-necked Crow,AVES,Passeriformes,Corvus leucognaphalus
2209,GCPT,Gray-crowned Palm-Tanager,AVES,Passeriformes,Phaenicophilus poliocephalus
2229,OLSP,Olive Sparrow,AVES,Passeriformes,Arremonops rufivirgatus
1437,LIBU,Little Bunting,AVES,Passeriformes,Emberiza pusilla
1448,LOCO,Lovely Cotinga,AVES,Passeriformes,Cotinga amabilis
539,BHBR,Black-headed Brushfinch,AVES,Passeriformes,Arremon atricapillus
1528,NOBE,Northern Bentbill,AVES,Passeriformes,Oncostoma cinereigulare
1633,OLWA,Olive Warbler,AVES,Passeriformes,Peucedramus taeniatus
1751,ROTT,Rosy Thrush-Tanager,AVES,Passeriformes,Rhodinocichla rosea
792,HOFI,House Finch,AVES,Passeriformes,Haemorhous mexicanus
271,BRTH,Brown Thrasher,AVES,Passeriformes,Toxostoma rufum
277,BRSP,Brewer's Sparrow,AVES,Passeriformes,Spizella breweri
281,GRSP,Grasshopper Sparrow,AVES,Passeriformes,Ammodramus savannarum
282,HASP,Harris's Sparrow,AVES,Passeriformes,Zonotrichia querula
283,LASP,Lark Sparrow,AVES,Passeriformes,Chondestes grammacus
548,BHSA,Black-headed Saltator,AVES,Passeriformes,Saltator atriceps
1324,HOOG,Hooded Grosbeak,AVES,Passeriformes,Coccothraustes abeillei
301,NESP,Nelson's Sparrow,AVES,Passeriformes,Ammospiza nelsoni
302,SAGS,Sage Sparrow,AVES,Passeriformes,Artemisiospiza nevadensis / belli
285,VESP,Vesper Sparrow,AVES,Passeriformes,Pooecetes gramineus
788,CLSW,Cliff Swallow,AVES,Passeriformes,Petrochelidon pyrrhonota
1458,LTSF,Long-tailed Silky-flycatcher,AVES,Passeriformes,Ptiliogonys caudatus
1521,LUWA,Lucy's Warbler,AVES,Passeriformes,Oreothlypis luciae
1475,MANU,Maui Nukupuu,AVES,Passeriformes,Hemignathus affinis
1943,STPW,Striped Woodhaunter,AVES,Passeriformes,Automolus subulatus
252,UNSS,Unidentified Sharp-tailed Sparrow,AVES,Passeriformes,Ammospiza nelsoni / caudacuta
212,UPWW,Unidentified Pacific / Winter Wren,AVES,Passeriformes,Troglodytes hiemalis / pacificus
2035,WBAA,Wing-banded Antbird,AVES,Passeriformes,Myrmornis torquata
695,CCWA,Crescent-chested Warbler,AVES,Passeriformes,Oreothlypis superciliosa
118,YEWA,Yellow Warbler,AVES,Passeriformes,Setophaga petechia
2076,WEWA,Worm-eating Warbler,AVES,Passeriformes,Helmitheros vermivorum
591,BPYT,Black-capped Pygmy-Tyrant,AVES,Passeriformes,Myiornis atricapillus
592,BRAM,Brambling,AVES,Passeriformes,Fringilla montifringilla
594,BRAT,Bright-rumped Attila,AVES,Passeriformes,Attila spadiceus
602,BROC,Bronzed Cowbird,AVES,Passeriformes,Molothrus aeneus
603,BROS,Brown Shrike,AVES,Passeriformes,Lanius cristatus
609,BRTR,Brown Trembler,AVES,Passeriformes,Cinclocerthia ruficauda
610,BRTW,Brownish Twistwing,AVES,Passeriformes,Cnipodectes subbrunneus
614,BSTS,Black-striped Sparrow,AVES,Passeriformes,Arremonops conirostris
569,YHWA,Yellow-headed Warbler,AVES,Passeriformes,Teretistris fernandinae
691,BCCH,Black-capped Chickadee,AVES,Passeriformes,Poecile atricapillus
790,BANS,Bank Swallow,AVES,Passeriformes,Riparia riparia
784,BARS,Barn Swallow,AVES,Passeriformes,Hirundo rustica
795,BHCO,Brown-headed Cowbird,AVES,Passeriformes,Molothrus ater
796,BLGR,Blue Grosbeak,AVES,Passeriformes,Passerina caerulea
797,BLJA,Blue Jay,AVES,Passeriformes,Cyanocitta cristata
741,CMWA,Cape May Warbler,AVES,Passeriformes,Setophaga tigrina
2230,HICR,Hispaniolan Crossbill,AVES,Passeriformes,Loxia megaplaga
